Row ID;Order ID;Order Date;Shipping Date;Shipping Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
8933;CA-2020-143252;14/10/2021;20/10/2021;Standard;HE-14800;Harold Engle;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-AC-10002331;Technology;Accessories;Maxell 74 Minute CDR, 10/Pack;2934;3;0;108558
8934;CA-2019-102134;08/01/2020;13/01/2020;Standard;SP-20545;Sibella Parks;Corporate;United States;Green Bay;Wisconsin;54302;Central;FUR-FU-10003724;Furniture;Furnishings;Westinghouse Clip-On Gooseneck Lamps;1674;2;0;43524
8944;CA-2020-111717;06/08/2021;12/08/2021;Standard;SW-20245;Scot Wooten;Consumer;United States;Aurora;Illinois;60505;Central;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;239358;3;3;-478716
8947;CA-2020-148355;20/10/2021;24/10/2021;Standard;NC-18535;Nick Crebassa;Corporate;United States;New Bedford;Massachusetts;2740;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;1944;3;0;93312
8948;CA-2020-148355;20/10/2021;24/10/2021;Standard;NC-18535;Nick Crebassa;Corporate;United States;New Bedford;Massachusetts;2740;East;OFF-BI-10000201;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;123;5;0;615
8950;CA-2020-150910;18/10/2021;24/10/2021;Standard;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";934956;6;4;-2493216
8951;CA-2020-150910;18/10/2021;24/10/2021;Standard;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;TEC-AC-10001013;Technology;Accessories;Logitech ClearChat Comfort/USB Headset H390;46864;2;2;76154
8952;CA-2020-150910;18/10/2021;24/10/2021;Standard;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;2616;3;2;1962
8953;CA-2020-150910;18/10/2021;24/10/2021;Standard;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-AR-10001419;Office Supplies;Art;Newell 325;23128;7;2;2891
8954;CA-2020-150910;18/10/2021;24/10/2021;Standard;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-AP-10003266;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;5924;5;2;16291
8956;CA-2017-126480;17/07/2018;21/07/2018;Standard;HG-14965;Henry Goldwyn;Corporate;United States;San Diego;California;92024;West;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;856;2;0;3852
8959;CA-2020-150266;21/09/2021;26/09/2021;Standard;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;TEC-PH-10003437;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth˜Headset˜with;29996;5;2;37495
8960;CA-2020-150266;21/09/2021;26/09/2021;Standard;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;OFF-AP-10002867;Office Supplies;Appliances;Fellowes Command Center 5-outlet power strip;6784;5;8;-179776
8961;CA-2020-150266;21/09/2021;26/09/2021;Standard;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;85393;5;3;-24398
8962;CA-2020-150266;21/09/2021;26/09/2021;Standard;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;18688;4;2;37376
8966;CA-2020-106691;02/09/2021;08/09/2021;Standard;CC-12370;Christopher Conant;Consumer;United States;Houston;Texas;77070;Central;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;1248;2;8;-19344
8967;CA-2019-134180;29/08/2020;02/09/2020;Standard;JP-16135;Julie Prescott;Home Office;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;72;1;2;144
8968;CA-2019-134180;29/08/2020;02/09/2020;Standard;JP-16135;Julie Prescott;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;470155;7;3;-13433
8970;CA-2020-157469;28/09/2021;03/10/2021;Standard;ES-14080;Erin Smith;Corporate;United States;Lakewood;Ohio;44107;East;OFF-AR-10001662;Office Supplies;Art;Rogers Handheld Barrel Pencil Sharpener;19728;9;2;17262
8971;CA-2020-157469;28/09/2021;03/10/2021;Standard;ES-14080;Erin Smith;Corporate;United States;Lakewood;Ohio;44107;East;TEC-PH-10004531;Technology;Phones;AT&T CL2909;151188;2;4;-25198
8972;CA-2020-122308;18/01/2021;22/01/2021;Standard;MV-17485;Mark Van Huff;Consumer;United States;New York City;New York;10011;East;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;271764;2;1;60392
8982;CA-2019-110898;31/12/2019;06/01/2020;Standard;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;2334;3;8;-63018
8983;CA-2019-110898;31/12/2019;06/01/2020;Standard;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;1728;4;8;-27648
8984;CA-2019-110898;31/12/2019;06/01/2020;Standard;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;15904;5;6;-194824
8985;CA-2019-110898;31/12/2019;06/01/2020;Standard;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;14598;2;5;-992664
8986;CA-2018-123092;29/09/2019;03/10/2019;Standard;JG-15115;Jack Garza;Consumer;United States;Jacksonville;North Carolina;28540;South;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";77952;3;2;126672
8987;CA-2018-123092;29/09/2019;03/10/2019;Standard;JG-15115;Jack Garza;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;9597;5;7;-73577
8988;CA-2018-123092;29/09/2019;03/10/2019;Standard;JG-15115;Jack Garza;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;105584;2;2;92386
8989;CA-2018-123092;29/09/2019;03/10/2019;Standard;JG-15115;Jack Garza;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-AR-10004078;Office Supplies;Art;Newell 312;9344;2;2;1168
8990;US-2018-128587;20/10/2019;26/10/2019;Standard;HM-14860;Harry Marie;Corporate;United States;Springfield;Missouri;65807;Central;FUR-FU-10003026;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Black;968;2;0;37752
8991;US-2018-128587;20/10/2019;26/10/2019;Standard;HM-14860;Harry Marie;Corporate;United States;Springfield;Missouri;65807;Central;TEC-CO-10003763;Technology;Copiers;Canon PC1060 Personal Laser Copier;489993;7;0;23029671
8992;US-2020-139577;28/07/2021;02/08/2021;Standard;TN-21040;Tanja Norvell;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10004708;Technology;Accessories;Sony 32GB Class 10 Micro SDHC R40 Memory Card;10475;5;0;219975
8993;CA-2020-159100;12/08/2021;17/08/2021;Standard;VP-21760;Victoria Pisteka;Corporate;United States;Columbia;Tennessee;38401;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;18528;2;2;44004
8994;CA-2020-159100;12/08/2021;17/08/2021;Standard;VP-21760;Victoria Pisteka;Corporate;United States;Columbia;Tennessee;38401;South;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;1875258;7;4;-9688833
9000;CA-2020-137785;09/03/2021;13/03/2021;Standard;MH-18115;Mick Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;45843;5;3;-124431
9002;CA-2017-103807;28/09/2018;05/10/2018;Standard;EM-13825;Elizabeth Moffitt;Corporate;United States;Sandy Springs;Georgia;30328;South;TEC-AC-10000199;Technology;Accessories;Kingston Digital DataTraveler 8GB USB 2.0;595;1;0;833
9003;CA-2017-103807;28/09/2018;05/10/2018;Standard;EM-13825;Elizabeth Moffitt;Corporate;United States;Sandy Springs;Georgia;30328;South;OFF-PA-10002195;Office Supplies;Paper;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";1524;3;0;71628
9010;CA-2020-106047;08/05/2021;14/05/2021;Standard;CS-11860;Cari Schnelling;Consumer;United States;Fairfield;Ohio;45014;East;OFF-PA-10000791;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;3816;1;2;11925
9011;CA-2020-127803;15/03/2021;19/03/2021;Standard;ND-18460;Neil Ducich;Corporate;United States;Huntsville;Alabama;35810;South;OFF-BI-10001787;Office Supplies;Binders;Wilson Jones Four-Pocket Poly Binders;2616;4;0;128184
9014;CA-2020-143084;12/01/2021;16/01/2021;Standard;BP-11050;Barry Pond;Corporate;United States;Los Angeles;California;90008;West;OFF-AR-10002766;Office Supplies;Art;Prang Drawing Pencil Set;139;5;0;3753
9015;CA-2020-143084;12/01/2021;16/01/2021;Standard;BP-11050;Barry Pond;Corporate;United States;Los Angeles;California;90008;West;OFF-EN-10003072;Office Supplies;Envelopes;Peel & Seel Envelopes;194;5;0;9312
9016;CA-2019-131639;12/10/2020;18/10/2020;Standard;NS-18640;Noel Staavos;Corporate;United States;Carlsbad;New Mexico;88220;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;13488;2;2;43836
9017;CA-2019-131639;12/10/2020;18/10/2020;Standard;NS-18640;Noel Staavos;Corporate;United States;Carlsbad;New Mexico;88220;West;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;11416;1;2;38529
9022;CA-2018-129525;11/09/2019;16/09/2019;Standard;VP-21760;Victoria Pisteka;Corporate;United States;Toledo;Ohio;43615;East;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";16692;13;7;-116844
9025;CA-2019-102127;21/04/2020;27/04/2020;Standard;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10002018;Technology;Accessories;AmazonBasics 3-Button USB Wired Mouse;2097;3;0;90171
9026;CA-2019-102127;21/04/2020;27/04/2020;Standard;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10000397;Technology;Accessories;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;13996;4;0;97972
9027;CA-2019-102127;21/04/2020;27/04/2020;Standard;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;FUR-FU-10003976;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;3774;3;0;128316
9028;US-2019-152415;13/07/2020;18/07/2020;Standard;PO-18865;Patrick O'Donnell;Consumer;United States;Marlborough;Massachusetts;1752;East;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;1482;3;0;62244
9029;US-2019-152415;13/07/2020;18/07/2020;Standard;PO-18865;Patrick O'Donnell;Consumer;United States;Marlborough;Massachusetts;1752;East;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";19182;3;0;613824
9030;CA-2017-138198;14/05/2018;19/05/2018;Standard;JL-15130;Jack Lebron;Consumer;United States;New Rochelle;New York;10801;East;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;13904;2;2;45188
9033;CA-2020-105823;18/04/2021;22/04/2021;Standard;RB-19465;Rick Bensley;Home Office;United States;Detroit;Michigan;48227;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;48796;2;0;146388
9034;CA-2017-152268;29/06/2018;04/07/2018;Standard;SC-20095;Sanjit Chand;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;179398;2;0;8431706
9035;CA-2018-148873;28/07/2019;01/08/2019;Standard;EM-13960;Eric Murdock;Consumer;United States;Quincy;Illinois;62301;Central;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;2992;4;8;-4488
9036;CA-2018-148873;28/07/2019;01/08/2019;Standard;EM-13960;Eric Murdock;Consumer;United States;Quincy;Illinois;62301;Central;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;108768;4;2;27192
9040;CA-2019-117121;12/10/2020;16/10/2020;Standard;AB-10105;Adrian Barton;Consumer;United States;Detroit;Michigan;48205;Central;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;989274;13;0;494637
9041;CA-2017-138177;16/07/2018;21/07/2018;Standard;ND-18460;Neil Ducich;Corporate;United States;Chandler;Arizona;85224;West;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;73915;1;5;-458273
9042;CA-2017-114335;25/07/2018;30/07/2018;Standard;XP-21865;Xylona Preis;Consumer;United States;Hollywood;Florida;33021;South;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;337088;4;2;168544
9044;CA-2019-168830;02/09/2020;08/09/2020;Standard;ML-17395;Marina Lichtenstein;Corporate;United States;San Francisco;California;94122;West;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit˜Smart WiFi Router;47997;3;0;1631898
9050;CA-2017-124513;18/07/2018;22/07/2018;Standard;SL-20155;Sara Luxemburg;Home Office;United States;New York City;New York;10011;East;OFF-AR-10002956;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener;6603;3;0;171678
9051;CA-2018-165554;14/03/2019;18/03/2019;Standard;AJ-10780;Anthony Jacobs;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;1086;2;0;53214
9055;CA-2020-117009;19/07/2021;25/07/2021;Standard;BK-11260;Berenike Kampe;Consumer;United States;Santa Ana;California;92704;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;2196;2;0;61488
9058;CA-2018-149097;16/08/2019;20/08/2019;Standard;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003424;Furniture;Furnishings;Nu-Dell Oak Frame;7476;7;0;239232
9059;CA-2018-149097;16/08/2019;20/08/2019;Standard;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;364776;3;2;273582
9060;CA-2019-132304;09/04/2020;13/04/2020;Standard;AR-10825;Anthony Rawles;Corporate;United States;Seattle;Washington;98103;West;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;111517;7;0;334551
9063;CA-2019-101623;25/12/2019;31/12/2019;Standard;RR-19525;Rick Reed;Corporate;United States;New York City;New York;10035;East;OFF-FA-10003495;Office Supplies;Fasteners;Staples;3648;6;0;1824
9064;US-2017-151015;10/08/2018;16/08/2018;Standard;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;322192;13;2;100685
9065;US-2017-151015;10/08/2018;16/08/2018;Standard;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2946;3;8;-48609
9066;US-2017-151015;10/08/2018;16/08/2018;Standard;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10001184;Office Supplies;Paper;Xerox 1903;19136;4;2;69368
9067;CA-2020-152968;22/03/2021;26/03/2021;Standard;BM-11785;Bryan Mills;Consumer;United States;Harrisonburg;Virginia;22801;South;TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;2308;2;0;6924
9068;CA-2019-150077;01/12/2019;07/12/2019;Standard;MS-17365;Maribeth Schnelling;Consumer;United States;Rockville;Maryland;20852;East;TEC-PH-10002890;Technology;Phones;AT&T 17929 Lendline Telephone;9048;2;0;235248
9072;CA-2018-136105;08/04/2019;12/04/2019;Standard;SZ-20035;Sam Zeldin;Home Office;United States;Columbus;Indiana;47201;Central;OFF-ST-10002444;Office Supplies;Storage;Recycled Eldon Regeneration Jumbo File;2456;2;0;68768
9073;CA-2019-142524;30/06/2020;04/07/2020;Standard;MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10003286;Office Supplies;Envelopes;Staple envelope;1656;2;0;77832
9074;CA-2019-142524;30/06/2020;04/07/2020;Standard;MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;27995;5;0;67188
9075;CA-2017-136336;15/02/2018;20/02/2018;Standard;DB-13555;Dorothy Badders;Corporate;United States;Henderson;Kentucky;42420;South;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;82884;6;0;0
9078;US-2017-124625;30/08/2018;03/09/2018;Standard;SP-20650;Stephanie Phelps;Corporate;United States;Omaha;Nebraska;68104;Central;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;8997;3;0;188937
9079;CA-2019-108105;13/12/2019;20/12/2019;Standard;GW-14605;Giulietta Weimer;Consumer;United States;Henderson;Kentucky;42420;South;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;31808;4;0;349888
9080;CA-2019-108105;13/12/2019;20/12/2019;Standard;GW-14605;Giulietta Weimer;Consumer;United States;Henderson;Kentucky;42420;South;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders;58;1;0;261
9083;CA-2020-169005;29/08/2021;02/09/2021;Standard;BG-11035;Barry Gonzalez;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10000246;Office Supplies;Art;Newell 318;556;2;0;14456
9087;CA-2019-143406;22/07/2020;26/07/2020;Standard;LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central;OFF-AP-10001564;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;93032;2;8;-2511864
9088;CA-2019-143406;22/07/2020;26/07/2020;Standard;LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;454965;5;3;-1364895
9089;CA-2018-150308;11/10/2019;16/10/2019;Standard;RR-19525;Rick Reed;Corporate;United States;Cary;North Carolina;27511;South;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;246168;3;2;215397
9094;US-2018-132836;28/03/2019;01/04/2019;Standard;AJ-10945;Ashley Jarboe;Consumer;United States;Detroit;Michigan;48227;Central;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;29998;2;0;839944
9095;US-2018-132836;28/03/2019;01/04/2019;Standard;AJ-10945;Ashley Jarboe;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;40368;6;0;181656
9096;US-2018-132836;28/03/2019;01/04/2019;Standard;AJ-10945;Ashley Jarboe;Consumer;United States;Detroit;Michigan;48227;Central;TEC-PH-10001300;Technology;Phones;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;419;2;0;11732
9097;US-2018-132836;28/03/2019;01/04/2019;Standard;AJ-10945;Ashley Jarboe;Consumer;United States;Detroit;Michigan;48227;Central;OFF-LA-10004178;Office Supplies;Labels;Avery 491;2891;7;0;132986
9098;US-2017-158365;06/02/2018;11/02/2018;Standard;SV-20785;Stewart Visinsky;Consumer;United States;Bloomington;Indiana;47401;Central;OFF-PA-10000289;Office Supplies;Paper;Xerox 213;324;5;0;15552
